id,name,producer,nation,local1,varieties1,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
137619,Casa Porta Limited Reserve Cabernet Carmenere,  Porta Winery, Chile,  Maipo Valley,Cabernet Sauvignon,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,21.28,2007.0,750.0
137621,"Agustinos, Winemaker Selection Cabernet Carmenere", Agustinos, Chile,  Rapel Valley,Cabernet Sauvignon,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,19.0,2008.0,750.0
137624,Porta Merlot,  Porta Winery, Chile,  Rapel Valley,Merlot,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,16.72,2009.0,750.0
137632,"Domaine Jacques Prieur, Beaune 1er Cru Les Champs Pimont",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,133.02,2014.0,750.0
137633,"Domaine Jacques Prieur, Beaune 1er Cru Champs Pimont Blanc",   Domaine Jacques Prieur, France, Bourgogne,Chardonnay,White,Table,12~13,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,152.03,2016.0,750.0
137634,"Domaine Jacques Prieur, Beaune 1er Cru Clos de la Feguine Blanc",   Domaine Jacques Prieur, France, Bourgogne,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,174.83,2014.0,750.0
137635,"Domaine Jacques Prieur, Beaune 1er Cru Clos de la Feguine Rouge",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,182.43,2014.0,750.0
137636,"Domaine Jacques Prieur, Beaune 1er Cru les Greves",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,182.43,2014.0,750.0
137637,"Domaine Jacques Prieur, Chevalier Montrachet Grand Cru",   Domaine Jacques Prieur, France, Bourgogne,Chardonnay,White,Table,13,10~13,SWEET1,ACIDITY4,BODY3,TANNIN1,912.15,2014.0,750.0
137638,"Domaine Jacques Prieur, Corton Bressandes Grand Cru",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,456.08,2014.0,750.0
137639,"Domaine Jacques Prieur, Meursault 1er Cru Santenots",   Domaine Jacques Prieur, France, Bourgogne,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,205.23,2006.0,750.0
137640,"Domaine Jacques Prieur, Meursault Clos de Mazeray Blanc",   Domaine Jacques Prieur, France, Bourgogne,Chardonnay,White,Table,13,8~10,SWEET1,ACIDITY4,BODY4,TANNIN1,182.43,2014.0,750.0
137641,"Domaine Jacques Prieur, Montrachet Grand Cru",   Domaine Jacques Prieur, France, Bourgogne,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY4,BODY5,TANNIN1,1368.23,2013.0,750.0
137642,"Domaine Jacques Prieur, Puligny Montrachet 1er Cru les Combettes",   Domaine Jacques Prieur, France, Bourgogne,Chardonnay,White,Table,13~14,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,288.85,2014.0,750.0
137643,"Domaine Jacques Prieur, Volnay 1er Cru Champans",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,273.65,2014.0,750.0
137644,"Domaine Jacques Prieur, Volnay 1er Cru Clos des Santenots",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,266.04,2014.0,750.0
137645,"Domaine Jacques Prieur, Chambertin Grand Cru",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~19,SWEET1,ACIDITY3,BODY4,TANNIN3,494.08,2014.0,750.0
137646,"Domaine Jacques Prieur, Clos de Vougeot Grand Cru",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,380.06,2014.0,750.0
137647,"Domaine Jacques Prieur, Echezeaux Grand Cru",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,570.1,2014.0,750.0
137648,"Domaine Jacques Prieur, Les Musigny Grand Cru",   Domaine Jacques Prieur, France, Bourgogne,Pinot Noir,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,798.13,2014.0,750.0
137656,"Domini Veneti, Valpolicella Classico Ripasso Vigneti di Torbe",  Domini Veneti, Italy, Veneto,Corvina Veronese,Red,Table,13.4,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,53.21,2004.0,750.0
137662,"Don Sebastiani & Sons, Screw Kappa Napa Cabernet Sauvignon",    Don Sebastiani & Sons, U.S.A, California,Cabernet Sauvignon,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,45.61,2013.0,750.0
137664,"Don Sebastiani & Sons, Smoking Loon Cabernet Sauvignon",    Don Sebastiani & Sons, U.S.A, California,Cabernet Sauvignon,Red,Table,13.7,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,27.36,2010.0,750.0
137665,"Don Sebastiani & Sons, Smoking Loon Chardonnay",    Don Sebastiani & Sons, U.S.A, California,Chardonnay,White,Table,14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,30.41,2007.0,750.0
137666,"Don Sebastiani & Sons, Smoking Loon Merlot",    Don Sebastiani & Sons, U.S.A, California,Merlot,Red,Table,13.7,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,27.36,2010.0,750.0
137667,"Don Sebastiani & Sons, Smoking Loon Syrah",    Don Sebastiani & Sons, U.S.A, California,Syrah & Shiraz,Red,Table,13.8,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,30.41,2007.0,750.0
137668,"Don Sebastiani & Sons, Smoking Loon Viognier",    Don Sebastiani & Sons, U.S.A, California,Viognier,White,Table,13.8,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,30.41,2007.0,750.0
137669,"Dourthe, Beau Mayne Blanc", Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Sauvignon blanc,White,Table,12,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,19.0,2004.0,750.0
137670,"Dourthe, Beau Mayne Rouge", Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Cabernet Sauvignon,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,19.76,2007.0,750.0
137671,Chateau Pey La Tour, Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Merlot,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,31.93,2016.0,750.0
137672,Chateau Pey La Tour Reserve Bordeaux Superieur, Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Merlot,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,50.17,2015.0,750.0
137675,"Dourthe, Bordeaux Demi sec Grands Terroirs", Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Semillon,White,"Table, Dessert",11,10~12,SWEET3,ACIDITY3,BODY2,TANNIN1,18.24,2007.0,750.0
137677,"Dourthe, Grands Terroirs Bordeaux Superieur ", Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Merlot,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,23.56,2016.0,750.0
137680,Dourthe Essence, Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Cabernet Sauvignon,Red,Table,13~14,17~19,SWEET1,ACIDITY4,BODY5,TANNIN4,600.5,2015.0,750.0
137682,"Dourthe, Le Cardinal Bordeaux", Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Merlot,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,22.8,2007.0,750.0
137686,"Dourthe, Greve La Grande Cuvee", Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Cabernet Sauvignon,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,30.41,2005.0,750.0
137687,Chateau Reysson, Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Cabernet Franc,Red,Table,14~15,16~19,SWEET1,ACIDITY3,BODY4,TANNIN3,75.25,2015.0,750.0
137692,"Dourthe, Medoc La Grande Cuvee", Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Cabernet Sauvignon,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,39.53,2005.0,750.0
137696,Heritage de Le Boscq, Dourthe ( Vins & Vignobles Dourthe ), France, Bordeaux,Merlot,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,75.25,2013.0,750.0
137700,"Dr. ZenZen, Icewein",  Dr. zen zen, Germany, Rheinhessen,Silvaner,White,Dessert,10,6~8,SWEET5,ACIDITY3,BODY2,TANNIN1,38.01,2005.0,375.0
137729,"Geografico, Chianti Colli Senesi", Geografico, Italy, Toscana,Sangiovese,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY2,TANNIN3,22.8,2019.0,750.0
137732,"Geografico, Brunello di Montacino", Geografico, Italy, Toscana,Sangiovese,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,147.46,2015.0,750.0
137733,"Geografico, Rosso di Montalcino", Geografico, Italy, Toscana,Sangiovese,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,62.33,2016.0,750.0
137735,"Geografico, Vernaccia di San Gimignano", Geografico, Italy, Toscana,Vernaccia,White,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,22.8,2020.0,750.0
137738,"Geografico, Pulleraia", Geografico, Italy, Toscana,Merlot,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,82.09,2012.0,750.0
137742,Grant Burge Filsell Shiraz,  Grant Burge, Australia,  South Australia,Syrah & Shiraz,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,91.22,2017.0,750.0
137753,"Grant Burge, gb32 Chardonnay",  Grant Burge, Australia,  South Australia,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,25.08,2017.0,750.0
137794,"Marques de Monistrol, Cabernet Sauvignon Tempranillo Crianza",   (  ) Marques de Monistrol, Spain, Penedes,Tempranillo,Red,Table,12,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,11.4,2006.0,750.0
137797,"Marques de Monistrol, Reserva Privada",   (  ) Marques de Monistrol, Spain, Penedes,Cabernet Sauvignon,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,30.41,2005.0,750.0
137798,"Marques de Monistrol, Tempranillo Merlot Rose",   (  ) Marques de Monistrol, Spain, Penedes,Tempranillo,Rose,"Appetizer, Table",11.5,11~13,SWEET2,ACIDITY3,BODY3,TANNIN1,13.68,2008.0,750.0
137823,"Sebastiani, Alexander Valley Merlot", Sebastiani, U.S.A, California,Merlot,Red,Table,14.2,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,83.61,2004.0,750.0
137825,"Sebastiani, Sonoma County Chardonnay", Sebastiani, U.S.A, California,Chardonnay,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,47.89,2009.0,750.0
137839,"Trivento, bi Cabernet Merlot", Trivento Bodegas y Vinedos, Argentina, Mendoza,Cabernet Sauvignon,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,11.4,2007.0,750.0
137840,"Trivento, bi Shiraz Malbec", Trivento Bodegas y Vinedos, Argentina, Mendoza,Syrah & Shiraz,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,11.4,2008.0,750.0
137844,"Trivento, Reserve Syrah", Trivento Bodegas y Vinedos, Argentina, Mendoza,Syrah & Shiraz,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,18.24,2012.0,750.0
137849,"Trivento, Tribu Merlot", Trivento Bodegas y Vinedos, Argentina, Mendoza,Merlot,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,15.2,2006.0,750.0
137850,"Trivento, Tribu Tempranillo", Trivento Bodegas y Vinedos, Argentina, Mendoza,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,15.2,2006.0,750.0
137873,Labastide Dauzac,"  Chateau Dauzac, Grand Cru Classe,5th Cru ", France, Bordeaux,Cabernet Sauvignon,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,60.81,2016.0,750.0
137874,Clos de los Siete,    Clos de los Siete, Argentina, Mendoza,Malbec,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,76.01,2015.0,750.0
137879,Altesino Brunello di Montalcino Riserva, Altesino, Italy, Toscana,Sangiovese,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,221.96,2006.0,750.0
137880,Altesino Rosso di Altesino, Altesino, Italy, Toscana,Sangiovese,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,41.05,2009.0,750.0
137883,Bianco di Altesino Altesino, Altesino, Italy, Toscana,Chardonnay,White,Table,12.5,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,41.05,2010.0,750.0
137902,Anselmi I Capitelli, Anselmi, Italy, Veneto,Garganega,White,Table,13,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,47.89,2013.0,750.0
137906,Anselmi Realda Cabernet Sauvignon, Anselmi, Italy, Veneto,Cabernet Sauvignon,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,48.65,2010.0,750.0
137907,Anselmi San Vincenzo, Anselmi, Italy, Veneto,Garganega,White,Table,13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,37.25,2014.0,750.0
137917,"Barone Ricasoli, Rocca Guicciarda Chianti Classico Riserva",  Barone Ricasoli, Italy, Toscana,Sangiovese,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,59.29,2011.0,750.0
137919,"Barone Ricasoli, Campo Ceni Rosso",  Barone Ricasoli, Italy, Toscana,Sangiovese,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,41.05,2008.0,750.0
137920,"Barone Ricasoli, Casalferro Rosso",  Barone Ricasoli, Italy, Toscana,Sangiovese,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,115.54,2010.0,750.0
137921,"Barone Ricasoli, Castello di Brolio Chianti Classico",  Barone Ricasoli, Italy, Toscana,Sangiovese,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,119.34,2010.0,750.0
137934,"Brown Brothers, Patricia Cabernet Sauvignon",  Brown Brothers, Australia, Victoria,Cabernet Sauvignon,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,114.02,2012.0,750.0
137935,"Brown Brothers, Patricia Chardonnay",  Brown Brothers, Australia, Victoria,Chardonnay,White,Table,12.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,83.61,2015.0,750.0
137936,"Brown Brothers, Patricia Shiraz",  Brown Brothers, Australia, Victoria,Syrah & Shiraz,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,114.02,2013.0,750.0
137949,"Campo Viejo, Dominio de Campo Viejo",  Campo Viejo, Spain, Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN3,69.93,2001.0,750.0
137951,"Campo Viejo, Gran Reserva",  Campo Viejo, Spain, Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,63.85,2002.0,750.0
137954,"Campo Viejo, Viura",  Campo Viejo, Spain, Rioja,Viura,White,Table,12.5,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,15.96,2004.0,750.0
137955,"Castello di Ama, Chianti Classico",   (  )  Castello di Ama, Italy, Toscana,Sangiovese,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,68.41,2018.0,750.0
137958,"Castello di Ama, Al Poggio Chardonnay",   (  )  Castello di Ama, Italy, Toscana,Chardonnay,White,Table,13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,68.41,2019.0,750.0
137960,"Castello di Ama, L'Apparita",   (  )  Castello di Ama, Italy, Toscana,Merlot,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,380.06,2014.0,750.0
137961,"Castello di Ama, Rosato",   (  )  Castello di Ama, Italy, Toscana,Sangiovese,Rose,Table,13,11~13,SWEET1,ACIDITY3,BODY2,TANNIN1,45.61,2014.0,750.0
137962,"Castello di Ama, Vigneto Bellavista",   (  )  Castello di Ama, Italy, Toscana,Sangiovese,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,380.06,2013.0,750.0
137964,"Ceretto, Rossana Dolcetto d'Alba", Ceretto, Italy, Piemonte,Dolcetto,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,50.17,2018.0,750.0
137968,"Ceretto, Barbaresco ", Ceretto, Italy, Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,121.62,2016.0,750.0
137970,"Ceretto, Barolo", Ceretto, Italy, Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,125.42,2016.0,750.0
137972,"Ceretto, Arneis Blange", Ceretto, Italy, Piemonte,Arneis,White,Table,13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,59.29,2018.0,750.0
137975,"Chakana, Cabernet Sauvignon Reserve", Chakana, Argentina, Mendoza,Cabernet Sauvignon,Red,Table,14.5,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,29.64,2010.0,750.0
137976,"Chakana, Estate Selection", Chakana, Argentina, Mendoza,Cabernet Sauvignon,Red,Table,14.5,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,55.49,2011.0,750.0
137977,"Chakana, Malbec", Chakana, Argentina, Mendoza,Malbec,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY3,TANNIN3,22.04,2011.0,750.0
138010,"Chateau de Fesles, Bonnezeaux",   Chateau de Fesles, France, Loire,Chenin Blanc,White,Dessert,12.5,6~8,SWEET5,ACIDITY2,BODY4,TANNIN1,89.69,2011.0,500.0
138035,Chateau La Conseillante,   Chateau La Conseillante, France, Bordeaux,Merlot,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,273.65,2017.0,750.0
138037,Chateau La Fleur Petrus,    Chateau La Fleur Petrus, France, Bordeaux,Merlot,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,380.06,2015.0,750.0
138071,Chateau Mazeris,  Chateau Mazeris, France, Bordeaux,Merlot,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,44.85,2003.0,750.0
138080,Chateau Petrus,  Chateau Petrus, France, Bordeaux,Merlot,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,6081.01,2015.0,750.0
138090,Chateau Plince,  Chateau Plince, France, Bordeaux,Merlot,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,114.78,2006.0,750.0
138098,Chateau Puy Blanquet,  Chateau Puyblanquet, France, Bordeaux,Merlot,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,66.89,2006.0,750.0
138110,Chateau Trotanoy,  Chateau Trotanoy, France, Bordeaux,Merlot,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,386.14,2006.0,750.0
138118,"Dr. H. Thanisch, Berncasteler Doctor Riesling Auslese",  Dr. H. Thanisch, Germany,-- Mosel-Saar-Ruwer,Riesling,White,"Table, Dessert",9.5,7~9,SWEET4,ACIDITY2,BODY4,TANNIN1,250.84,2009.0,750.0
138122,"Dr. H. Thanisch, Berncasteler Doctor Riesling Classic Qualitatswein",  Dr. H. Thanisch, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Table,12,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,35.73,2010.0,750.0
138124,"Dr. H. Thanisch, Berncasteler Doctor Riesling Eiswein",  Dr. H. Thanisch, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Dessert,8.5,5~7,SWEET5,ACIDITY4,BODY4,TANNIN1,182.43,2003.0,375.0
138125,"Dr. H. Thanisch, Berncasteler Doctor Riesling Kabinett",  Dr. H. Thanisch, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Table,9.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,73.73,2009.0,750.0
138126,"Dr. H. Thanisch, Berncasteler Doctor Riesling Spatlese",  Dr. H. Thanisch, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Table,8.5,8~10,SWEET3,ACIDITY5,BODY4,TANNIN1,107.18,2002.0,750.0
138137,"Gerard Bertrand, Terroir Corbiere ",  Gerard Bertrand, France,  Southern France,Syrah & Shiraz,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,38.77,2016.0,750.0
138138,"Gerard Bertrand, Terroir Minervois ",  Gerard Bertrand, France,  Southern France,Syrah & Shiraz,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN5,38.77,2017.0,750.0
138140,"Gerard Bertrand, 6eme sens Blanc",  Gerard Bertrand, France,  Southern France,Sauvignon blanc,White,Table,12~13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,28.12,2016.0,750.0
138141,"Gerard Bertrand, 6eme sens Rouge",  Gerard Bertrand, France,  Southern France,Syrah & Shiraz,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,28.12,2016.0,750.0
138150,"Graham's Port, Late Bottled Vintage Port",  Graham's Port, Portugal, Porto,Touriga Nacional,Fortified,Dessert,20,18~20,SWEET5,ACIDITY1,BODY4,TANNIN2,50.17,2008.0,750.0
138189,Louis Jadot Chablis,  Louis Jadot, France, Bourgogne,Chardonnay,White,"Appetizer, Table",13,9~12,SWEET1,ACIDITY5,BODY3,TANNIN1,32.69,2015.0,750.0
138198,"Louis Jadot, Bourgogne Aligote",  Louis Jadot, France, Bourgogne,Aligote,White,"Appetizer, Table",12.5,9~12,SWEET1,ACIDITY5,BODY2,TANNIN1,21.28,2014.0,750.0
138202,"Louis Jadot, Corton-Charlemagne Grand Cru",  Louis Jadot, France, Bourgogne,Chardonnay,White,Table,13.5,11~13,SWEET1,ACIDITY4,BODY5,TANNIN1,228.04,2014.0,750.0
138208,"Louis Jadot, Chambolle-Musigny",  Louis Jadot, France, Bourgogne,Pinot Noir,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY2,TANNIN2,110.22,2011.0,750.0
138209,"Louis Jadot, Clos Vougeot Grand Cru",  Louis Jadot, France, Bourgogne,Pinot Noir,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,250.84,2011.0,750.0
138211,"Louis Jadot, Macon-Villages",  Louis Jadot, France, Bourgogne,Chardonnay,White,Table,12.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,22.8,2015.0,750.0
138213,"Louis Jadot, Pouilly-Fuisse",  Louis Jadot, France, Bourgogne,Chardonnay,White,Table,13,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,44.85,2014.0,750.0
138226,Chateau Chadeuil,  Maison Hebrard, France, Bordeaux,Merlot,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,26.6,2010.0,750.0
138268,"Penfolds, Bin 28 Kalimna Shiraz", Penfolds, Australia,  South Australia,Syrah & Shiraz,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,91.22,2016.0,750.0
138275,"Penfolds, Grange", Penfolds, Australia,  South Australia,Syrah & Shiraz,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,1140.19,2009.0,750.0
138279,"Penfolds, Koonunga Hill Cabernet Merlot", Penfolds, Australia,  South Australia,Cabernet Sauvignon,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,45.61,2017.0,750.0
138280,"Penfolds, Koonunga Hill Chardonnay", Penfolds, Australia,  South Australia,Chardonnay,White,Table,12~13,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,53.21,2018.0,750.0
138284,"Penfolds, Koonunga Hill Shiraz Cabernet", Penfolds, Australia,  South Australia,Syrah & Shiraz,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,53.21,2017.0,750.0
138299,"Penfolds, Staint Henri Shiraz", Penfolds, Australia,  South Australia,Syrah & Shiraz,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,266.04,2015.0,750.0
138308,"Penfolds, Yattarna Chardonnay", Penfolds, Australia,  South Australia,Chardonnay,White,Table,13~14,13~15,SWEET1,ACIDITY4,BODY4,TANNIN1,418.07,2015.0,750.0
138309,"Plaisir de Merle, Shiraz",   Plaisir de Merle,  the Republic of South Africa,  Coastal Region,Syrah & Shiraz,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,44.85,2004.0,750.0
138311,"Plaisir de Merle, Cabernet Sauvignon",   Plaisir de Merle,  the Republic of South Africa,  Coastal Region,Cabernet Sauvignon,Red,Table,14.2,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,44.85,2003.0,750.0
138312,"Plaisir de Merle, Chardonnay",   Plaisir de Merle,  the Republic of South Africa,  Coastal Region,Chardonnay,White,Table,13.9,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,29.64,2005.0,750.0
138313,"Plaisir de Merle, Merlot",   Plaisir de Merle,  the Republic of South Africa,  Coastal Region,Merlot,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,44.85,2003.0,750.0
138332,Coppola Bianco,   Francis Ford Coppola, U.S.A, California,Pinot Grigio,White,Table,13,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,26.6,2011.0,750.0
138333,Coppola Rosso,   Francis Ford Coppola, U.S.A, California,Zinfandel,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,26.6,2010.0,750.0
138336,Farncis Coppola  Diamond Collection Black Label Claret,   Francis Ford Coppola, U.S.A, California,Cabernet Sauvignon,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,52.45,2012.0,750.0
138339,Farncis Coppola Diamond Collection Gold Label Chardonnay,   Francis Ford Coppola, U.S.A, California,Chardonnay,White,Table,13.5,9~11,SWEET1,ACIDITY3,BODY3,TANNIN1,44.85,2012.0,750.0
138340,Farncis Coppola Diamond Collection Red Label Zinfandel,   Francis Ford Coppola, U.S.A, California,Zinfandel,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,44.85,2012.0,750.0
138349,"St. Francis, Merlot",  Saint Francis, U.S.A, California,Merlot,Red,Table,14~15,17~19,SWEET1,ACIDITY3,BODY4,TANNIN3,57.77,2017.0,750.0
138396,"Concha y Toro, Casillero del Diablo Chardonnay",  Concha y Toro, Chile, Aconcagua,Chardonnay,White,Table,13,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,9.73,2019.0,750.0
